Subj	Order	Code	Age	Gender	SES	Believe_God	Rej_Church
190	7	Communion	1	2	4	1	1
190	8	Sacraments/Rites of Passage	1	2	4	1	1
190	9	Morality	1	2	4	1	1
190	10	Jesus	1	2	4	1	1
190	11	Christmas/Other Religious Occasion	1	2	4	1	1
190	12	Communion	1	2	4	1	1
190	13	Communion	1	2	4	1	1
190	14	God	1	2	4	1	1
190	15	Christmas/Other Religious Occasion	1	2	4	1	1
190	16	Mary	1	2	4	1	1
190	17	The Cross	1	2	4	1	1
190	18	Blessing	1	2	4	1	1
190	19	Good/Holy	1	2	4	1	1
190	20	Catholic	1	2	4	1	1
191	1	Clergy	6	2	4	1	1
191	2	Clergy	6	2	4	1	1
191	3	Churches/Buildings	6	2	4	1	1
191	4	Belief/Faith	6	2	4	1	1
191	5	Mass	6	2	4	1	1
191	6	Belief/Faith	6	2	4	1	1
191	7	Religion	6	2	4	1	1
191	8	Sacraments/Rites of Passage	6	2	4	1	1
191	9	Tradition	6	2	4	1	1
191	10	Family	6	2	4	1	1
191	11	Comforting/Caring	6	2	4	1	1
191	12	Community	6	2	4	1	1
191	13	Laity	6	2	4	1	1
191	14	Choir/Music	6	2	4	1	1
191	15	Children	6	2	4	1	1
191	16	Comforting/Caring	6	2	4	1	1
191	17	Morality	6	2	4	1	1
191	18	Charity	6	2	4	1	1
191	19	Death	6	2	4	1	1
191	20	Sacraments/Rites of Passage	6	2	4	1	1
192	1	Jesus	6	2	3	1	0
192	2	Morality	6	2	3	1	0
192	3	Belief/Faith	6	2	3	1	0
192	4	Good/Holy	6	2	3	1	0
192	5	Important	6	2	3	1	0
192	6	Good/Holy	6	2	3	1	0
192	7	Love	6	2	3	1	0
192	8	Comforting/Caring	6	2	3	1	0
192	9	Love	6	2	3	1	0
192	10	Preaching/Sermons	6	2	3	1	0
192	11	Silence	6	2	3	1	0
192	12	Sadness	6	2	3	1	0
192	13	Bible/Gospel	6	2	3	1	0
192	14	Comforting/Caring	6	2	3	1	0
192	15	Good/Holy	6	2	3	1	0
192	16	Prayer	6	2	3	1	0
192	17	Good/Holy	6	2	3	1	0
192	18	Sincerity/Honesty	6	2	3	1	0
192	19	Knowledge	6	2	3	1	0
192	20	Sacraments/Rites of Passage	6	2	3	1	0
193	1	Pope	1	2	2	0	1
193	2	Nonsense/Fiction	1	2	2	0	1
193	3	Irrelevant	1	2	2	0	1
193	4	Hypocrisy	1	2	2	0	1
194	1	Authoritarian/Dominant	2	2	3	0	1
194	2	Dishonest/Untrustworthy	2	2	3	0	1
194	3	Dishonest/Untrustworthy	2	2	3	0	1
194	4	Abuse/Paedophilia	2	2	3	0	1
194	5	Reforming/Changing	2	2	3	0	1
194	6	Irish	2	2	3	0	1
194	7	Guilt	2	2	3	0	1
194	8	Sacraments/Rites of Passage	2	2	3	0	1
194	9	Sacraments/Rites of Passage	2	2	3	0	1
194	10	Communion	2	2	3	0	1
194	11	Confession	2	2	3	0	1
194	12	Declining	2	2	3	0	1
194	13	Insular/Detached	2	2	3	0	1
194	14	Sacraments/Rites of Passage	2	2	3	0	1
194	15	Outdated/Conservative	2	2	3	0	1
194	16	Contraception	2	2	3	0	1
194	17	Mass	2	2	3	0	1
194	18	Christmas/Other Religious Occasion	2	2	3	0	1
194	19	Christmas/Other Religious Occasion	2	2	3	0	1
194	20	Choir/Music	2	2	3	0	1
195	1	Clergy	2	2	3	1	0
195	2	Scandal	2	2	3	1	0
195	3	Sacraments/Rites of Passage	2	2	3	1	0
195	4	Communion	2	2	3	1	0
195	5	Sacraments/Rites of Passage	2	2	3	1	0
195	6	Outdated/Conservative	2	2	3	1	0
196	1	God	2	2	5	1	1
196	2	Jesus	2	2	5	1	1
196	3	Mary	2	2	5	1	1
196	4	Bible/Gospel	2	2	5	1	1
196	5	Bible/Gospel	2	2	5	1	1
196	6	Mass	2	2	5	1	1
196	7	Prayer	2	2	5	1	1
196	8	Sacraments/Rites of Passage	2	2	5	1	1
196	9	Communion	2	2	5	1	1
196	10	Sacraments/Rites of Passage	2	2	5	1	1
196	11	Sacraments/Rites of Passage	2	2	5	1	1
196	12	Choir/Music	2	2	5	1	1
196	13	Clergy	2	2	5	1	1
196	14	Sacraments/Rites of Passage	2	2	5	1	1
196	15	Christmas/Other Religious Occasion	2	2	5	1	1
196	16	Christmas/Other Religious Occasion	2	2	5	1	1
196	17	Christmas/Other Religious Occasion	2	2	5	1	1
196	18	Christmas/Other Religious Occasion	2	2	5	1	1
196	19	Christmas/Other Religious Occasion	2	2	5	1	1
196	20	Other Rituals	2	2	5	1	1
196	21	Other Rituals	2	2	5	1	1
197	1	Corrupt/Materialistic	2	2	5	1	1
197	2	Outdated/Conservative	2	2	5	1	1
197	3	Authoritarian/Dominant	2	2	5	1	1
197	4	Cover-up/Secrecy	2	2	5	1	1
197	5	Authoritarian/Dominant	2	2	5	1	1
197	6	Communion	2	2	5	1	1
197	7	Sacraments/Rites of Passage	2	2	5	1	1
197	8	Sacraments/Rites of Passage	2	2	5	1	1
197	9	Awkward	2	2	5	1	1
198	1	Belief/Faith	2	2	5	1	0
198	2	Jesus	2	2	5	1	0
198	3	Loyalty	2	2	5	1	0
198	4	Good/Holy	2	2	5	1	0
198	5	Comforting/Caring	2	2	5	1	0
198	6	Community	2	2	5	1	0
198	7	Good/Holy	2	2	5	1	0
198	8	Sin	2	2	5	1	0
198	9	Afterlife	2	2	5	1	0
198	10	Vatican/Overall Structure	2	2	5	1	0
198	11	Knowledge	2	2	5	1	0
198	12	Wealth	2	2	5	1	0
198	13	Nuns	2	2	5	1	0
198	14	Clergy	2	2	5	1	0
198	15	The Cross	2	2	5	1	0
198	16	Confession	2	2	5	1	0
198	17	Death	2	2	5	1	0
198	18	Life	2	2	5	1	0
198	19	Mass	2	2	5	1	0
198	20	Choir/Music	2	2	5	1	0
198	21	Prayer	2	2	5	1	0
199	1	Belief/Faith	2	2	4	1	1
199	2	God	2	2	4	1	1
199	3	Religion	2	2	4	1	1
199	4	Mary	2	2	4	1	1
199	5	Authoritarian/Dominant	2	2	4	1	1
199	6	Dishonest/Untrustworthy	2	2	4	1	1
199	7	Pope	2	2	4	1	1
199	8	Sectarian	2	2	4	1	1
199	9	Tolerant	2	2	4	1	1
199	10	Scandal	2	2	4	1	1
199	11	Communion	2	2	4	1	1
199	12	Mass	2	2	4	1	1
199	13	Prayer	2	2	4	1	1
199	14	God	2	2	4	1	1
199	15	Clergy	2	2	4	1	1
199	16	Bible/Gospel	2	2	4	1	1
199	17	Confession	2	2	4	1	1
199	18	Forgiveness	2	2	4	1	1
199	19	Anger	2	2	4	1	1
200	1	Communion	1	2	10	0	1
200	2	God	1	2	10	0	1
200	3	Clergy	1	2	10	0	1
200	4	Mass	1	2	10	0	1
200	5	Nuns	1	2	10	0	1
200	6	Prayer	1	2	10	0	1
200	7	Bigotry	1	2	10	0	1
200	8	Abuse/Paedophilia	1	2	10	0	1
200	9	Altar Boys	1	2	10	0	1
200	10	Sacraments/Rites of Passage	1	2	10	0	1
200	11	Religious Artifacts	1	2	10	0	1
200	12	Jesus	1	2	10	0	1
200	13	God	1	2	10	0	1
200	14	Other Theological/Scriptural Association	1	2	10	0	1
200	15	Other Theological/Scriptural Association	1	2	10	0	1
200	16	Other Theological/Scriptural Association	1	2	10	0	1
200	17	Other Theological/Scriptural Association	1	2	10	0	1
200	18	Other Theological/Scriptural Association	1	2	10	0	1
200	19	Sacraments/Rites of Passage	1	2	10	0	1
200	20	Communion	1	2	10	0	1
201	1	Mass	2	2	10	1	1
201	2	Communion	2	2	10	1	1
201	3	Confession	2	2	10	1	1
201	4	Mass	2	2	10	1	1
201	5	Christmas/Other Religious Occasion	2	2	10	1	1
201	6	Sacraments/Rites of Passage	2	2	10	1	1
202	1	Arrogance	1	2	5	0	1
202	2	Dishonest/Untrustworthy	1	2	5	0	1
202	3	Dishonest/Untrustworthy	1	2	5	0	1
202	4	Outdated/Conservative	1	2	5	0	1
202	5	Dishonest/Untrustworthy	1	2	5	0	1
202	6	Bigotry	1	2	5	0	1
202	7	Unconvential	1	2	5	0	1
202	8	Arrogance	1	2	5	0	1
202	9	Insular/Detached	1	2	5	0	1
202	10	Bigotry	1	2	5	0	1
202	11	Dishonest/Untrustworthy	1	2	5	0	1
202	12	Cover-up/Secrecy	1	2	5	0	1
202	13	Shame/Disgust	1	2	5	0	1
202	14	Declining	1	2	5	0	1
202	15	Authoritarian/Dominant	1	2	5	0	1
202	16	Outdated/Conservative	1	2	5	0	1
202	17	Uncaring	1	2	5	0	1
202	18	Nonsense/Fiction	1	2	5	0	1
202	19	Declining	1	2	5	0	1
202	20	Outdated/Conservative	1	2	5	0	1
203	1	Boring	2	2	4	0	1
203	2	Authoritarian/Dominant	2	2	4	0	1
203	3	Old People	2	2	4	0	1
203	4	Outdated/Conservative	2	2	4	0	1
203	5	Outdated/Conservative	2	2	4	0	1
203	6	Education System	2	2	4	0	1
203	7	Choir/Music	2	2	4	0	1
203	8	Communion	2	2	4	0	1
203	9	Confession	2	2	4	0	1
203	10	Scandal	2	2	4	0	1
203	11	Clergy	2	2	4	0	1
203	12	Abuse/Paedophilia	2	2	4	0	1
203	13	Altar boys	2	2	4	0	1
203	14	Altar Boys	2	2	4	0	1
203	15	Sacraments/Rites of Passage	2	2	4	0	1
203	16	Tradition	2	2	4	0	1
203	17	Sacraments/Rites of Passage	2	2	4	0	1
203	18	Sacraments/Rites of Passage	2	2	4	0	1
203	19	Sacraments/Rites of Passage	2	2	4	0	1
203	20	Other Rituals	2	2	4	0	1
204	1	Sacraments/Rites of Passage	1	2	5	1	1
204	2	Churches/Buildings	1	2	5	1	1
204	3	Clergy	1	2	5	1	1
204	4	Scandal	1	2	5	1	1
204	5	Communion	1	2	5	1	1
204	6	Sacraments/Rites of Passage	1	2	5	1	1
204	7	Confession	1	2	5	1	1
204	8	Altar Boys	1	2	5	1	1
204	9	God	1	2	5	1	1
204	10	Afterlife	1	2	5	1	1
204	11	Choir/Music	1	2	5	1	1
204	12	Choir/Music	1	2	5	1	1
204	13	Mass	1	2	5	1	1
204	14	Community	1	2	5	1	1
204	15	Prayer	1	2	5	1	1
204	16	Good/Holy	1	2	5	1	1
204	17	Mass	1	2	5	1	1
204	18	Belief/Faith	1	2	5	1	1
204	19	Religion	1	2	5	1	1
204	20	The Cross	1	2	5	1	1
205	1	Mass	1	2	8	1	1
205	2	Mass	1	2	8	1	1
205	3	Communion	1	2	8	1	1
205	4	Jesus	1	2	8	1	1
205	5	Morality	1	2	8	1	1
205	6	Religious Artifacts	1	2	8	1	1
205	7	Sacraments/Rites of Passage	1	2	8	1	1
205	8	Sacraments/Rites of Passage	1	2	8	1	1
205	9	Sacraments/Rites of Passage	1	2	8	1	1
205	10	Sacraments/Rites of Passage	1	2	8	1	1
205	11	Belief/Faith	1	2	8	1	1
205	12	Prayer	1	2	8	1	1
205	13	Prayer	1	2	8	1	1
205	14	God	1	2	8	1	1
205	15	Mary	1	2	8	1	1
205	16	Religion	1	2	8	1	1
205	17	Clergy	1	2	8	1	1
205	18	Nuns	1	2	8	1	1
205	19	Mass	1	2	8	1	1
205	20	Churches/Buildings	1	2	8	1	1
207	1	Mass	6	2	11	1	0
207	2	Sacraments/Rites of Passage	6	2	11	1	0
207	3	Sacraments/Rites of Passage	6	2	11	1	0
207	4	Christmas/Other Religious Occasion	6	2	11	1	0
207	5	Christmas/Other Religious Occasion	6	2	11	1	0
207	6	Sacraments/Rites of Passage	6	2	11	1	0
207	7	Prayer	6	2	11	1	0
207	8	Prayer	6	2	11	1	0
207	9	Pilgrim Site	6	2	11	1	0
207	10	Clergy	6	2	11	1	0
207	11	Nuns	6	2	11	1	0
207	12	Graveyard	6	2	11	1	0
207	13	Churches/Buildings	6	2	11	1	0
207	14	Education System	6	2	11	1	0
207	15	Sacraments/Rites of Passage	6	2	11	1	0
207	16	Communion	6	2	11	1	0
207	17	Sacraments/Rites of Passage	6	2	11	1	0
207	18	Shrines	6	2	11	1	0
207	19	Religious Artifacts	6	2	11	1	0
207	20	Religious Artifacts	6	2	11	1	0
208	1	Clergy	6	2	6	0	1
208	2	Mass	6	2	6	0	1
208	3	Communion	6	2	6	0	1
208	4	Abuse/Paedophilia	6	2	6	0	1
208	5	Sacraments/Rites of Passage	6	2	6	0	1
208	6	Declining	6	2	6	0	1
208	7	Vatican/Overall Structure	6	2	6	0	1
208	8	Pope	6	2	6	0	1
208	9	Nuns	6	2	6	0	1
208	10	Education System	6	2	6	0	1
208	11	Pain	6	2	6	0	1
208	12	Fear	6	2	6	0	1
208	13	Education System	6	2	6	0	1
208	14	Sacraments/Rites of Passage	6	2	6	0	1
208	15	Sacraments/Rites of Passage	6	2	6	0	1
208	16	Christmas/Other Religious Occasion	6	2	6	0	1
208	17	Christmas/Other Religious Occasion	6	2	6	0	1
208	18	The Cross	6	2	6	0	1
208	19	Money	6	2	6	0	1
208	20	Mass	6	2	6	0	1
209	1	Religion	6	2	11	1	0
209	2	Clergy	6	2	11	1	0
209	3	Patriarchal/Misogynist	6	2	11	1	0
209	4	Communion	6	2	11	1	0
209	5	Sacraments/Rites of Passage	6	2	11	1	0
209	6	Sacraments/Rites of Passage	6	2	11	1	0
209	7	Sacraments/Rites of Passage	6	2	11	1	0
209	8	Mass	6	2	11	1	0
209	9	Confession	6	2	11	1	0
209	10	Prayer	6	2	11	1	0
209	11	Pope	6	2	11	1	0
209	12	Clergy	6	2	11	1	0
209	13	Vatican/Overall Structure	6	2	11	1	0
209	14	Community	6	2	11	1	0
209	15	Churches/Buildings	6	2	11	1	0
209	16	Scandal	6	2	11	1	0
209	17	Choir/Music	6	2	11	1	0
209	18	Altar Boys	6	2	11	1	0
209	19	Churches/Buildings 	6	2	11	1	0
209	20	Outdated/Conservative	6	2	11	1	0
210	1	Authoritarian/Dominant	6	2	3	1	1
210	2	Sin	6	2	3	1	1
210	3	Abuse/Paedophilia	6	2	3	1	1
210	4	Good/Holy	6	2	3	1	1
210	5	Mass	6	2	3	1	1
210	6	Confession	6	2	3	1	1
210	7	Education System	6	2	3	1	1
210	8	Churches/Buildings	6	2	3	1	1
210	9	Clergy	6	2	3	1	1
210	10	Nuns	6	2	3	1	1
210	11	Money	6	2	3	1	1
210	12	Pope	6	2	3	1	1
210	13	Clergy	6	2	3	1	1
210	14	Property	6	2	3	1	1
210	15	House	6	2	3	1	1
210	16	Vatican/Overall Structure	6	2	3	1	1
210	17	Jesus	6	2	3	1	1
210	18	Saints	6	2	3	1	1
210	19	Other Theological/Scriptural Association	6	2	3	1	1
210	20	Mary	6	2	3	1	1
212	1	Authoritarian/Dominant	4	1	4	1	
212	2	Education System	4	1	4	1	
212	3	Abuse/Paedophilia	4	1	4	1	
212	4	Authoritarian/Dominant	4	1	4	1	
212	5	State Influence	4	1	4	1	
212	6	Declining	4	1	4	1	
212	7	Irish	4	1	4	1	
212	8	Community	4	1	4	1	
214	1	Abuse/Paedophilia	4	1	3	0	
214	2	Corrupt/Materialistic	4	1	3	0	
214	3	Bad/Immoral	4	1	3	0	
214	4	Nonsense/Fiction	4	1	3	0	
216	1	Stigma	4	2	2	1	
216	2	Abuse/Paedophilia	4	2	2	1	
216	3	Declining	4	2	2	1	
229	1	Comforting/Caring	4	2	2	1	
229	2	Scandal	4	2	2	1	
229	3	Abuse/Paedophilia	4	2	2	1	
229	4	Clergy	4	2	2	1	
229	5	Hypocrisy	4	2	2	1	
229	6	Outdated/Conservative	4	2	2	1	
229	7	Outdated/Conservative	4	2	2	1	
231	1	Jesus	4	2	5	1	
231	2	Mary	4	2	5	1	
231	3	Saints	4	2	5	1	
231	4	Prayer	4	2	5	1	
231	5	Mass	4	2	5	1	
231	6	Communion	4	2	5	1	
234	1	Clergy	6	2	4	1	
234	2	Clergy	6	2	4	1	
234	3	Laity	6	2	4	1	
234	4	Education System	6	2	4	1	
234	5	Charity	6	2	4	1	
234	6	Authoritarian/Dominant	6	2	4	1	
234	7	Abuse/Paedophilia	6	2	4	1	
234	8	Missionaries	6	2	4	1	
234	9	Maynooth	6	2	4	1	
234	10	Christian	6	2	4	1	
234	11	Ecumenism	6	2	4	1	
234	12	Ecumenism	6	2	4	1	
236	1	Clergy	4	2	2	1	
236	2	Mass	4	2	2	1	
236	3	Sacraments/Rites of Passage	4	2	2	1	
236	4	Family	4	2	2	1	
240	1	Clergy	3	2	2	1	
240	2	Mass	3	2	2	1	
240	3	Sacraments/Rites of Passage	3	2	2	1	
240	4	Sacraments/Rites of Passage	3	2	2	1	
240	5	Pope	3	2	2	1	
240	6	Prayer	3	2	2	1	
240	7	Communion	3	2	2	1	
240	8	Confession	3	2	2	1	
240	9	Christian	3	2	2	1	
240	10	Sacraments/Rites of Passage	3	2	2	1	
240	11	Sacraments/Rites of Passage	3	2	2	1	
240	12	Communion	3	2	2	1	
240	13	Communion	3	2	2	1	
240	14	Bible/Gospel	3	2	2	1	
240	15	Bible/Gospel	3	2	2	1	
240	16	Clergy	3	2	2	1	
240	17	Churches/Buidlings	3	2	2	1	
240	18	Churches/Buidlings	3	2	2	1	
240	19	Laity	3	2	2	1	
240	20	Comforting/Caring	3	2	2	1	
243	1	Outdated/Conservative	3	1	2	0	
243	2	Abuse/Paedophilia	3	1	2	0	
243	3	Declining	3	1	2	0	
243	4	Hypocrisy	3	1	2	0	
243	5	Corrupt/Materialistic	3	1	2	0	
243	6	Declining	3	1	2	0	
243	7	Oppressive Institutions (Laundries. etc.)	3	1	2	0	
243	8	Elitism	3	1	2	0	
243	9	Education System	3	1	2	0	
243	10	Corrupt/Materialistic	3	1	2	0	
243	11	Authoritarian/Dominant	3	1	2	0	
243	12	Declining	3	1	2	0	
243	13	Old People	3	1	2	0	
243	14	Homosexuality	3	1	2	0	
243	15	Scandal	3	1	2	0	
243	16	Donations/Collections	3	1	2	0	
243	17	Preaching/Sermons	3	1	2	0	
243	18	Fear	3	1	2	0	
243	19	Other rituals	3	1	2	0	
243	20	Prayer	3	1	2	0	
251	1	Abuse/Paedophilia	4	2	4	1	
251	2	Clergy	4	2	4	1	
251	3	Abuse/Paedophilia	4	2	4	1	
251	4	The Vatican/Overall Structure	4	2	4	1	
251	5	Christian Brothers	4	2	4	1	
251	6	Preaching/Sermons	4	2	4	1	
251	7	Cover-up/Secrecy	4	2	4	1	
251	8	Sacraments/Rites of Passage	4	2	4	1	
251	9	Communion	4	2	4	1	
251	10	Sacraments/Rites of Passage	4	2	4	1	
251	11	Sacraments/Rites of Passage	4	2	4	1	
251	12	Sacraments/Rites of Passage	4	2	4	1	
251	13	Clergy	4	2	4	1	
251	14	Clergy	4	2	4	1	
251	15	Clergy	4	2	4	1	
251	16	Preaching/Sermons	4	2	4	1	
251	17	Sacraments/Rites of Passage	4	2	4	1	
251	18	Jesus	4	2	4	1	
251	19	Mary 	4	2	4	1	
251	20	Joseph	4	2	4	1	
258	1	The Vatican/Overall Structure	4	1	4	1	
258	2	Pope	4	1	4	1	
258	3	Communion	4	1	4	1	
258	4	Clergy	4	1	4	1	
258	5	Confession	4	1	4	1	
258	6	Mass	4	1	4	1	
258	7	Churches/Buildings	4	1	4	1	
258	8	Protestant	4	1	4	1	
258	9	Other Religion	4	1	4	1	
258	10	Other Religion	4	1	4	1	
258	11	War 	4	1	4	1	
258	12	Belief/Faith	4	1	4	1	
258	13	Religion	4	1	4	1	
258	14	Persecution	4	1	4	1	
258	15	Sectarian	4	1	4	1	
258	16	Bigotry	4	1	4	1	
258	17	Bigotry	4	1	4	1	
258	18	Sectarian	4	1	4	1	
258	19	Kneeling	4	1	4	1	
258	20	Prayer	4	1	4	1	
259	1	Tradition	3	1	3	1	
259	2	Education System	3	1	3	1	
259	3	Mass	3	1	3	1	
259	4	Other rituals	3	1	3	1	
259	5	Christmas/Other Religious Occasion	3	1	3	1	
259	6	Forgiveness	3	1	3	1	
259	7	Forgiveness	3	1	3	1	
259	8	Communion	3	1	3	1	
259	9	Other Theological/Scriptural Association	3	1	3	1	
259	10	Sacraments/Rites of Passage	3	1	3	1	
259	11	Other Theological/Scriptural Association	3	1	3	1	
259	12	State Influence	3	1	3	1	
259	13	Celibacy	3	1	3	1	
259	14	Preaching/Sermons	3	1	3	1	
259	15	Sacraments/Rites of Passage	3	1	3	1	
259	16	Sacraments/Rites of Passage	3	1	3	1	
259	17	Corrupt/Materialistic	3	1	3	1	
259	18	Dishonest/Untrustworthy	3	1	3	1	
259	19	Cover-up/Secrecy	3	1	3	1	
259	20	Uncaring	3	1	3	1	
262	1	Clergy	4	2	3	1	
262	2	Pope	4	2	3	1	
262	3	Clergy	4	2	3	1	
262	4	Churches/Buildings	4	2	3	1	
262	5	Churches/Buildings	4	2	3	1	
262	6	Clergy	4	2	3	1	
262	7	Media	4	2	3	1	
262	8	Old People	4	2	3	1	
262	9	Sacraments/Rites of Passage	4	2	3	1	
268	1	Old People	4	2	8	0	
268	2	Outdated/Conservative	4	2	8	0	
268	3	Patriarchal/Misogynist	4	2	8	0	
268	4	Declining	4	2	8	0	
268	5	Authoritarian/Dominant	4	2	8	0	
268	6	Insular/Detached	4	2	8	0	
268	7	Declining	4	2	8	0	
268	8	Patriarchal/Misogynist	4	2	8	0	
268	9	Outdated/Conservative	4	2	8	0	
268	10	rigid structure	4	2	8	0	
268	11	The Vatican/Overall Structure	4	2	8	0	
268	12	Scandal	4	2	8	0	
268	13	Cover-up/Secrecy	4	2	8	0	
268	14	Declining	4	2	8	0	
268	15	Declining	4	2	8	0	
268	16	Patriarchal/Misogynist	4	2	8	0	
268	17	Boring	4	2	8	0	
268	18	Irrelevant	4	2	8	0	
268	19	Community	4	2	8	0	
268	20	Silence	4	2	8	0	
269	1	State Influence	6	1	11	0	
269	2	Authoritarian/Dominant	6	1	11	0	
269	3	Authoritarian/Dominant	6	1	11	0	
269	4	Arrogance	6	1	11	0	
269	5	Arrogance	6	1	11	0	
269	6	Authoritarian/Dominant	6	1	11	0	
269	7	Canon Law	6	1	11	0	
269	8	Outdated/Conservative	6	1	11	0	
269	9	Authoritarian/Dominant	6	1	11	0	
269	10	Bigotry	6	1	11	0	
269	11	Let down/Betrayed	6	1	11	0	
269	12	Dishonest/Untrustworthy	6	1	11	0	
269	13	Corrupt/Materialistic	6	1	11	0	
269	14	Cover-up/Secrecy	6	1	11	0	
269	15	Bad/Immoral	6	1	11	0	
269	16	Dishonest/Untrustworthy	6	1	11	0	
269	17	Dishonest/Untrustworthy	6	1	11	0	
269	18	Uncaring	6	1	11	0	
269	19	Abuse/Paedophilia	6	1	11	0	
269	20	Arrogance	6	1	11	0	
275	1	Belief/Faith	4	2	4	1	
275	2	Good/Holy	4	2	4	1	
275	3	Religion	4	2	4	1	
275	4	Clergy	4	2	4	1	
275	5	Pope	4	2	4	1	
275	6	Sacraments/Rites of Passage	4	2	4	1	
275	7	Communion	4	2	4	1	
275	8	Mass	4	2	4	1	
275	9	The Vatican/Overall Structure	4	2	4	1	
275	10	Jesus 	4	2	4	1	
275	11	Confession	4	2	4	1	
275	12	Mass	4	2	4	1	
275	13	Christmas/Other Religious Occasions	4	2	4	1	
275	14	Mary	4	2	4	1	
275	15	Sacraments/Rites of Passage	4	2	4	1	
275	16	Prayer	4	2	4	1	
275	17	Christmas/Other Religious Occasions	4	2	4	1	
275	18	Declining	4	2	4	1	
275	19	Charity	4	2	4	1	
275	20	Nuns	4	2	4	1	
276	1	Clergy	5	1	5	1	
276	2	Religion	5	1	5	1	
276	3	Declining	5	1	5	1	
276	4	Churches/Buildings	5	1	5	1	
276	5	Sacraments/Rites of Passage	5	1	5	1	
276	6	Communion	5	1	5	1	
276	7	Sacraments/Rites of Passage	5	1	5	1	
276	8	Sacraments/Rites of Passage	5	1	5	1	
276	9	Pope	5	1	5	1	
276	10	Clergy	5	1	5	1	
276	11	Clergy	5	1	5	1	
276	12	Prayer	5	1	5	1	
276	13	Prayer	5	1	5	1	
276	14	Bible/Gospel	5	1	5	1	
276	15	Outdated/Conservative	5	1	5	1	
276	16	State Influence	5	1	5	1	
276	17	Mass	5	1	5	1	
276	18	Death	5	1	5	1	
276	19	Sacraments/Rites of Passage	5	1	5	1	
276	20	Corrupt/Materialistic	5	1	5	1	
281	1	Clergy	3	2	4	1	
281	2	Clergy	3	2	4	1	
281	3	Sacraments/Rites of Passage	3	2	4	1	
281	4	Communion	3	2	4	1	
281	5	Sacraments/Rites of Passage	3	2	4	1	
281	6	Saints	3	2	4	1	
281	7	Sacraments/Rites of Passage	3	2	4	1	
281	8	Nuns	3	2	4	1	
281	9	Pope	3	2	4	1	
281	10	The Vatican/Overall Structure	3	2	4	1	
281	11	Missionaries	3	2	4	1	
281	12	Religious Artifacts	3	2	4	1	
281	13	Religious Artifacts	3	2	4	1	
281	14	Morality	3	2	4	1	
281	15	Scandal	3	2	4	1	
281	16	Oppressive Institutions (Laundries. etc.)	3	2	4	1	
281	17	Other Rituals	3	2	4	1	
281	18	Fear	3	2	4	1	
281	19	Afterlife	3	2	4	1	
281	20	Afterlife	3	2	4	1	
283	1	God	6	1	11	1	
283	2	Bible/Gospel	6	1	11	1	
283	3	Mass	6	1	11	1	
283	4	Clergy	6	1	11	1	
283	5	Clergy	6	1	11	1	
283	6	Education System	6	1	11	1	
283	7	life	6	1	11	1	
283	8	Sacraments/Rites of Passage	6	1	11	1	
283	9	Sacraments/Rites of Passage	6	1	11	1	
283	10	Education System	6	1	11	1	
283	11	Education System	6	1	11	1	
283	12	Churches/Buildings	6	1	11	1	
283	13	Reflection	6	1	11	1	
283	14	Confession	6	1	11	1	
283	15	Pope	6	1	11	1	
283	16	The Vatican/Overall Structure	6	1	11	1	
283	17	Churches/Buildings	6	1	11	1	
283	18	Churches/Buildings	6	1	11	1	
283	19	Monks	6	1	11	1	
283	20	Sodalities	6	1	11	1	
283	21	Communion	6	1	11	1	
283	22	Sacraments/Rites of Passage	6	1	11	1	
283	23	Morality	6	1	11	1	
283	24	Other Theological/Scriptural Association	6	1	11	1	
283	25	Jesus	6	1	11	1	
283	26	God	6	1	11	1	
283	27	Bible/Gospel	6	1	11	1	
283	28	Afterlife	6	1	11	1	
283	29	Afterlife	6	1	11	1	
283	30	Morality	6	1	11	1	
285	1	God	6	2	11	1	
285	2	Comforting/Caring	6	2	11	1	
285	3	God	6	2	11	1	
285	4	Prayer	6	2	11	1	
285	5	Comforting/Caring	6	2	11	1	
285	6	Comforting/Caring	6	2	11	1	
285	7	Community	6	2	11	1	
285	8	Charity	6	2	11	1	
285	9	Clergy	6	2	11	1	
285	10	Pope	6	2	11	1	
285	11	Missionaries	6	2	11	1	
285	12	Stigma	6	2	11	1	
285	13	Abuse/Paedophilia	6	2	11	1	
285	14	Stigma	6	2	11	1	
285	15	Beseiged	6	2	11	1	
285	16	Community	6	2	11	1	
285	17	Beseiged	6	2	11	1	
285	18	Beseiged	6	2	11	1	
285	19	Mary	6	2	11	1	
285	20	Good/Holy	6	2	11	1	
286	1	Mass	6	2	11	1	
286	2	Confession	6	2	11	1	
286	3	Belief/Faith	6	2	11	1	
286	4	Prayer	6	2	11	1	
286	5	The Cross	6	2	11	1	
286	6	Comforting/Caring	6	2	11	1	
286	7	Scandal	6	2	11	1	
286	8	Declining	6	2	11	1	
286	9	The Vatican/Overall Structure	6	2	11	1	
286	10	Pope	6	2	11	1	
286	11	Nuns	6	2	11	1	
286	12	Preaching/Sermons	6	2	11	1	
286	13	Sacraments/Rites of Passage	6	2	11	1	
286	14	Missionaries	6	2	11	1	
286	15	The Vatican/Overall Structure	6	2	11	1	
286	16	Celibacy	6	2	11	1	
286	17	Preaching/Sermons	6	2	11	1	
286	18	Other Rituals	6	2	11	1	
286	19	Churches/Buildings	6	2	11	1	
286	20	Indulgences	6	2	11	1	
286	21	Afterlife	6	2	11	1	
